_H:	$Name	"%Environment[2:0,0]<2:1,7>"	"%Environment[2:0,1]"	"%Environment[2:0,2]"	"%Environment[2:0,3]"	"%Environment[2:0,4]"	"%Environment[2:0,5]"	"%Environment[2:0,6]"	"%InteroState[2:0,0]<2:1,7>"	"%InteroState[2:0,1]"	"%InteroState[2:0,2]"	"%InteroState[2:0,3]"	"%InteroState[2:0,4]"	"%InteroState[2:0,5]"	"%InteroState[2:0,6]"	"%Approach[2:0,0]<2:1,5>"	"%Approach[2:0,1]"	"%Approach[2:0,2]"	"%Approach[2:0,3]"	"%Approach[2:0,4]"	"%Avoid[2:0,0]<2:1,2>"	"%Avoid[2:0,1]"	"%Behavior[2:0,0]<2:1,12>"	"%Behavior[2:0,1]"	"%Behavior[2:0,2]"	"%Behavior[2:0,3]"	"%Behavior[2:0,4]"	"%Behavior[2:0,5]"	"%Behavior[2:0,6]"	"%Behavior[2:0,7]"	"%Behavior[2:0,8]"	"%Behavior[2:0,9]"	"%Behavior[2:0,10]"	"%Behavior[2:0,11]"	"%MotiveBias[2:0,0]<2:1,7>"	"%MotiveBias[2:0,1]"	"%MotiveBias[2:0,2]"	"%MotiveBias[2:0,3]"	"%MotiveBias[2:0,4]"	"%MotiveBias[2:0,5]"	"%MotiveBias[2:0,6]"	"%VTA_DA[2:0,0]<2:1,1>"
_D:		0	0	0.8	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0.64	0	0	0	0	0	0	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0.8	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0.72	0	0	0	0	0	0	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0.8	0	0	0	0	0	0	1	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0.9	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0.9	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0.9	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0.27	0	0	0	0	0	0	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0.9	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.36	0	0	0	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0.9	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.45	0	0	0	0	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0.9	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0.54	0	0	0	0	0	0	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0.9	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0.63	0	0	0	0	0	0	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0.9	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0.72	0	0	0	0	0	0	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0.9	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0.81	0	0	0	0	0	0	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0.9	0	0	0	0	0	0	1	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	1	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	1	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	1	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	1	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	1	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	1	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	1	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	1	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	1	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.1	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.1	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.1	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.1	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.1	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.1	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.1	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.1	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.1	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.2	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.2	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.2	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.2	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.2	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.2	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.2	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.2	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.2	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.2	0	0	0	0	0	0	1	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.3	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.3	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.3	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.3	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.3	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.3	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.3	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0.21	0	0	0	0	0	0	0.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.3	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0.24	0	0	0	0	0	0	0.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.3	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0.27	0	0	0	0	0	0	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.3	0	0	0	0	0	0	1	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.4	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.4	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.4	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.4	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.4	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.4	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0.24	0	0	0	0	0	0	0.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.4	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0.28	0	0	0	0	0	0	0.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.4	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0.32	0	0	0	0	0	0	0.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.4	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0.36	0	0	0	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.4	0	0	0	0	0	0	1	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.5	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.5	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.5	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.5	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.5	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.5	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0.35	0	0	0	0	0	0	0.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.5	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.5	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0.45	0	0	0	0	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.5	0	0	0	0	0	0	1	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.6	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.6	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.6	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.6	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.24	0	0	0	0	0	0	0.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.6	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.6	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0.36	0	0	0	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.6	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0.42	0	0	0	0	0	0	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.6	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0.48	0	0	0	0	0	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.6	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0.54	0	0	0	0	0	0	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.7	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.7	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.7	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0.21	0	0	0	0	0	0	0.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.7	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.28	0	0	0	0	0	0	0.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.7	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.35	0	0	0	0	0	0	0.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.7	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0.42	0	0	0	0	0	0	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.7	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0.49	0	0	0	0	0	0	0.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.7	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0.56	0	0	0	0	0	0	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.7	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0.63	0	0	0	0	0	0	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.7	0	0	0	0	0	0	1	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.8	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.8	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.8	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0.24	0	0	0	0	0	0	0.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.8	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.32	0	0	0	0	0	0	0.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.8	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.8	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0.48	0	0	0	0	0	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.8	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0.56	0	0	0	0	0	0	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.8	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0.64	0	0	0	0	0	0	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.8	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0.72	0	0	0	0	0	0	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.8	0	0	0	0	0	0	1	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.9	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.9	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.9	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0.27	0	0	0	0	0	0	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.9	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.36	0	0	0	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.9	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.45	0	0	0	0	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.9	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0.54	0	0	0	0	0	0	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.9	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0.63	0	0	0	0	0	0	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.9	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0.72	0	0	0	0	0	0	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.9	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0.81	0	0	0	0	0	0	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0.9	0	0	0	0	0	0	1	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	1	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	1	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	1	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	1	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	1	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	1	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	1	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	1	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	1	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0	0.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:		0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0
